round,train,validation,gap
359,0.08133686522345887,0.09381967374978324,0.012482808526324371
360,0.08133030193503035,0.09382311434857331,0.012492812413542956
361,0.08131909741874381,0.0938224633583249,0.012503365939581096
362,0.08131069544374907,0.09381980760647761,0.012509112162728542
363,0.0813039505716304,0.09382201372498016,0.01251806315334976
364,0.08129449355793514,0.09382630605184888,0.012531812493913747
365,0.08128185889998435,0.09382852148008577,0.012546662580101425
366,0.08127256940831756,0.09383186918859943,0.012559299780281863
367,0.08126434178968597,0.09383580355915151,0.012571461769465539
368,0.08125691160839908,0.09383873558118443,0.012581823972785344
369,0.08124994964607217,0.09384001242582893,0.012590062779756758
370,0.08124049448141361,0.09383818942289279,0.012597694941479179
371,0.08123059568731189,0.09383605633215474,0.012605460644842845
372,0.08122279895620037,0.09383503036713052,0.012612231410930153
373,0.08121577617211681,0.09383577279503796,0.012619996622921154
374,0.08120531718099501,0.09383974848391025,0.012634431302915236
375,0.0811925999464634,0.09384224165853497,0.012649641712071572
376,0.08118177671809926,0.09384365115711205,0.012661874439012788
377,0.08117139722789991,0.09384004264456312,0.01266864541666321
378,0.08116049221494676,0.0938363369289019,0.01267584471395515
379,0.08115106652761113,0.09384004929591004,0.012688982768298912
380,0.0811397806777193,0.09383971236274863,0.012699931685029323
381,0.08113088412994468,0.0938327529064234,0.01270186877647872
382,0.0811222331449251,0.09383210841010968,0.012709875265184578
383,0.08111374442183604,0.09383863827983051,0.012724893857994468
384,0.08110392654459943,0.09383541856003823,0.0127314920154388
385,0.08109288127849407,0.0938388829061773,0.012746001627683232
386,0.08107850506014132,0.09384158122862302,0.012763076168481699
387,0.08106824886560662,0.09384517053580993,0.012776921670203306
388,0.08105870072013563,0.09384701423066501,0.012788313510529378
389,0.0810503574475826,0.09385119809476807,0.012800840647185466
390,0.08103673028571914,0.09385632641865228,0.01281959613293314
391,0.08102749923974066,0.09385614464446082,0.01282864540472016
392,0.08101884417136908,0.09385620740655864,0.012837363235189567
393,0.08101046088369379,0.0938508171864423,0.012840356302748504
394,0.08100017619052007,0.09384752414341321,0.012847347952893148
395,0.08098565301597996,0.09384744812790158,0.01286179511192162
396,0.080976107387514,0.09385057584085586,0.012874468453341864
397,0.0809636611437003,0.09385190026653113,0.012888239122830839
398,0.08095369619201355,0.09385224424942176,0.012898548057408213
399,0.08094641829190158,0.09385789775945176,0.012911479467550183
400,0.080936881468384,0.0938602406459293,0.012923359177545293
401,0.08092452699122665,0.09385775853001198,0.012933231538785325
402,0.08091672180157437,0.0938594062529376,0.01294268445136322
403,0.08090868225007194,0.09385953649318136,0.01295085424310942
404,0.08089818999520576,0.09385983923367097,0.012961649238465212
405,0.08088629706671614,0.09386100574946436,0.01297470868274822
406,0.08087594300653893,0.09386395103269585,0.01298800802615692
407,0.08086843767034158,0.09386809473407419,0.012999657063732614
408,0.08086177919706543,0.09386954578894885,0.013007766591883421
409,0.08085196578253544,0.09387369044604134,0.013021724663505901
410,0.08084021116792496,0.09387204534234916,0.013031834174424203
411,0.0808279048403782,0.09386857010294315,0.013040665262564949
412,0.08081989060942334,0.09386732101792016,0.013047430408496818
413,0.08080492494842575,0.09386543856739701,0.013060513618971259
414,0.08079440782573136,0.09386676647400391,0.013072358648272553
415,0.08078455985212421,0.09386317159234643,0.01307861174022222
416,0.08077790323767545,0.09386513582576066,0.01308723258808521
417,0.08076887778421006,0.09386313847959508,0.013094260695385024
418,0.08076413985702723,0.09386740555274188,0.013103265695714655
